SampleID,Raw_SampleID,Raw_bam,Spike_in_label,Sample_type,Spike_in_ratio,Replicate,Spike_in_name,Spike_in_resource,Bam_file,Bam_file_tumor,ichorCNA
K0756_spike_in__05_from_pool_Gastric_label_Gastric_replicate_1,K0756,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/K0756.deduplicated.bam,Gastric,cfDNA,50.0,1,pool_Gastric,/mnt/archiving/DATA_HIEUNHO/tumor_atlas_official/pool_Gastric_tissue.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0756_spike_in__05_from_pool_Gastric_label_Gastric_replicate_1.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0756_spike_in__05_from_pool_Gastric_label_Gastric_replicate_1.tumor.bam,0.06083
K0756_spike_in__05_from_pool_Gastric_label_Gastric_replicate_2,K0756,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/K0756.deduplicated.bam,Gastric,cfDNA,50.0,2,pool_Gastric,/mnt/archiving/DATA_HIEUNHO/tumor_atlas_official/pool_Gastric_tissue.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0756_spike_in__05_from_pool_Gastric_label_Gastric_replicate_2.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0756_spike_in__05_from_pool_Gastric_label_Gastric_replicate_2.tumor.bam,0.06194
K0756_spike_in__08_from_pool_Gastric_label_Gastric_replicate_2,K0756,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/K0756.deduplicated.bam,Gastric,cfDNA,80.0,2,pool_Gastric,/mnt/archiving/DATA_HIEUNHO/tumor_atlas_official/pool_Gastric_tissue.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0756_spike_in__08_from_pool_Gastric_label_Gastric_replicate_2.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0756_spike_in__08_from_pool_Gastric_label_Gastric_replicate_2.tumor.bam,0.07953
K0756_spike_in__08_from_pool_Gastric_label_Gastric_replicate_0,K0756,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/K0756.deduplicated.bam,Gastric,cfDNA,80.0,0,pool_Gastric,/mnt/archiving/DATA_HIEUNHO/tumor_atlas_official/pool_Gastric_tissue.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0756_spike_in__08_from_pool_Gastric_label_Gastric_replicate_0.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0756_spike_in__08_from_pool_Gastric_label_Gastric_replicate_0.tumor.bam,0.07943
K0756_spike_in__0001_from_ZMG053S_label_Gastric_replicate_1,K0756,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/K0756.deduplicated.bam,Gastric,cfDNA,0.1,1,ZMG053S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZMG053S.deduplicated.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0756_spike_in__0001_from_ZMG053S_label_Gastric_replicate_1.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0756_spike_in__0001_from_ZMG053S_label_Gastric_replicate_1.tumor.bam,0.02813
K0756_spike_in__01_from_ZMG053S_label_Gastric_replicate_1,K0756,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/K0756.deduplicated.bam,Gastric,cfDNA,10.0,1,ZMG053S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZMG053S.deduplicated.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0756_spike_in__01_from_ZMG053S_label_Gastric_replicate_1.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0756_spike_in__01_from_ZMG053S_label_Gastric_replicate_1.tumor.bam,0.03328
K0756_spike_in__005_from_ZMG052SR1_label_Gastric_replicate_2,K0756,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/K0756.deduplicated.bam,Gastric,cfDNA,5.0,2,ZMG052SR1,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/11-ZMG052SR1ME131W_M559-M759.deduplicated.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0756_spike_in__005_from_ZMG052SR1_label_Gastric_replicate_2.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0756_spike_in__005_from_ZMG052SR1_label_Gastric_replicate_2.tumor.bam,0.02812
K0923_spike_in__0005_from_ZMG069SR1_label_Gastric_replicate_0,K0923,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/K0923.deduplicated.bam,Gastric,cfDNA,0.5,0,ZMG069SR1,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/1-ZMG069SR1ME131W_M504-M704.deduplicated.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0923_spike_in__0005_from_ZMG069SR1_label_Gastric_replicate_0.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0923_spike_in__0005_from_ZMG069SR1_label_Gastric_replicate_0.tumor.bam,0.0322
K0923_spike_in__0001_from_ZMG066S_label_Gastric_replicate_0,K0923,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/K0923.deduplicated.bam,Gastric,cfDNA,0.1,0,ZMG066S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/12-ZMG066SME131W_M560-M760.deduplicated.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0923_spike_in__0001_from_ZMG066S_label_Gastric_replicate_0.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0923_spike_in__0001_from_ZMG066S_label_Gastric_replicate_0.tumor.bam,0.03225
K0923_spike_in__001_from_ZMG066S_label_Gastric_replicate_1,K0923,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/K0923.deduplicated.bam,Gastric,cfDNA,1.0,1,ZMG066S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/12-ZMG066SME131W_M560-M760.deduplicated.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0923_spike_in__001_from_ZMG066S_label_Gastric_replicate_1.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0923_spike_in__001_from_ZMG066S_label_Gastric_replicate_1.tumor.bam,0.03264
K0923_spike_in__005_from_pool_Gastric_label_Gastric_replicate_1,K0923,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/K0923.deduplicated.bam,Gastric,cfDNA,5.0,1,pool_Gastric,/mnt/archiving/DATA_HIEUNHO/tumor_atlas_official/pool_Gastric_tissue.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0923_spike_in__005_from_pool_Gastric_label_Gastric_replicate_1.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0923_spike_in__005_from_pool_Gastric_label_Gastric_replicate_1.tumor.bam,0.02632
K0923_spike_in__05_from_pool_Gastric_label_Gastric_replicate_0,K0923,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/K0923.deduplicated.bam,Gastric,cfDNA,50.0,0,pool_Gastric,/mnt/archiving/DATA_HIEUNHO/tumor_atlas_official/pool_Gastric_tissue.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0923_spike_in__05_from_pool_Gastric_label_Gastric_replicate_0.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0923_spike_in__05_from_pool_Gastric_label_Gastric_replicate_0.tumor.bam,0.05739
K0923_spike_in__05_from_pool_Gastric_label_Gastric_replicate_2,K0923,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/K0923.deduplicated.bam,Gastric,cfDNA,50.0,2,pool_Gastric,/mnt/archiving/DATA_HIEUNHO/tumor_atlas_official/pool_Gastric_tissue.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0923_spike_in__05_from_pool_Gastric_label_Gastric_replicate_2.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0923_spike_in__05_from_pool_Gastric_label_Gastric_replicate_2.tumor.bam,0.05922
K0923_spike_in__05_from_pool_Gastric_label_Gastric_replicate_1,K0923,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/K0923.deduplicated.bam,Gastric,cfDNA,50.0,1,pool_Gastric,/mnt/archiving/DATA_HIEUNHO/tumor_atlas_official/pool_Gastric_tissue.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0923_spike_in__05_from_pool_Gastric_label_Gastric_replicate_1.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0923_spike_in__05_from_pool_Gastric_label_Gastric_replicate_1.tumor.bam,0.05474
K0923_spike_in__08_from_pool_Gastric_label_Gastric_replicate_0,K0923,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/K0923.deduplicated.bam,Gastric,cfDNA,80.0,0,pool_Gastric,/mnt/archiving/DATA_HIEUNHO/tumor_atlas_official/pool_Gastric_tissue.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0923_spike_in__08_from_pool_Gastric_label_Gastric_replicate_0.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0923_spike_in__08_from_pool_Gastric_label_Gastric_replicate_0.tumor.bam,0.08004
K0923_spike_in__08_from_pool_Gastric_label_Gastric_replicate_2,K0923,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/K0923.deduplicated.bam,Gastric,cfDNA,80.0,2,pool_Gastric,/mnt/archiving/DATA_HIEUNHO/tumor_atlas_official/pool_Gastric_tissue.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0923_spike_in__08_from_pool_Gastric_label_Gastric_replicate_2.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0923_spike_in__08_from_pool_Gastric_label_Gastric_replicate_2.tumor.bam,0.07851
K0923_spike_in__001_from_ZMG053S_label_Gastric_replicate_0,K0923,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/K0923.deduplicated.bam,Gastric,cfDNA,1.0,0,ZMG053S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZMG053S.deduplicated.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0923_spike_in__001_from_ZMG053S_label_Gastric_replicate_0.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0923_spike_in__001_from_ZMG053S_label_Gastric_replicate_0.tumor.bam,0.03135
K0923_spike_in__005_from_ZMG052SR1_label_Gastric_replicate_2,K0923,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/K0923.deduplicated.bam,Gastric,cfDNA,5.0,2,ZMG052SR1,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/11-ZMG052SR1ME131W_M559-M759.deduplicated.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0923_spike_in__005_from_ZMG052SR1_label_Gastric_replicate_2.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0923_spike_in__005_from_ZMG052SR1_label_Gastric_replicate_2.tumor.bam,0.03234
K0923_spike_in__005_from_ZMG052SR1_label_Gastric_replicate_0,K0923,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/K0923.deduplicated.bam,Gastric,cfDNA,5.0,0,ZMG052SR1,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/11-ZMG052SR1ME131W_M559-M759.deduplicated.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0923_spike_in__005_from_ZMG052SR1_label_Gastric_replicate_0.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0923_spike_in__005_from_ZMG052SR1_label_Gastric_replicate_0.tumor.bam,0.03055
K0923_spike_in__0001_from_ZMH059S_label_Liver_replicate_1,K0923,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/K0923.deduplicated.bam,Liver,cfDNA,0.1,1,ZMH059S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/16-ZMH059SME131W_M564-M764.deduplicated.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0923_spike_in__0001_from_ZMH059S_label_Liver_replicate_1.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0923_spike_in__0001_from_ZMH059S_label_Liver_replicate_1.tumor.bam,0.03178
K0923_spike_in__0005_from_ZMH059S_label_Liver_replicate_2,K0923,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/K0923.deduplicated.bam,Liver,cfDNA,0.5,2,ZMH059S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/16-ZMH059SME131W_M564-M764.deduplicated.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0923_spike_in__0005_from_ZMH059S_label_Liver_replicate_2.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0923_spike_in__0005_from_ZMH059S_label_Liver_replicate_2.tumor.bam,0.03163
K0923_spike_in__01_from_ZMH059S_label_Liver_replicate_1,K0923,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/K0923.deduplicated.bam,Liver,cfDNA,10.0,1,ZMH059S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/16-ZMH059SME131W_M564-M764.deduplicated.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0923_spike_in__01_from_ZMH059S_label_Liver_replicate_1.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0923_spike_in__01_from_ZMH059S_label_Liver_replicate_1.tumor.bam,0.03554
K0923_spike_in__01_from_ZMH059S_label_Liver_replicate_0,K0923,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/K0923.deduplicated.bam,Liver,cfDNA,10.0,0,ZMH059S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/16-ZMH059SME131W_M564-M764.deduplicated.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0923_spike_in__01_from_ZMH059S_label_Liver_replicate_0.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0923_spike_in__01_from_ZMH059S_label_Liver_replicate_0.tumor.bam,0.03394
K0923_spike_in__001_from_ZMH057S_label_Liver_replicate_0,K0923,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/K0923.deduplicated.bam,Liver,cfDNA,1.0,0,ZMH057S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/3-ZMH057SME131W_M503-M703.deduplicated.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0923_spike_in__001_from_ZMH057S_label_Liver_replicate_0.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0923_spike_in__001_from_ZMH057S_label_Liver_replicate_0.tumor.bam,0.03144
K0923_spike_in__05_from_pool_Liver_label_Liver_replicate_1,K0923,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/K0923.deduplicated.bam,Liver,cfDNA,50.0,1,pool_Liver,/mnt/archiving/DATA_HIEUNHO/tumor_atlas_official/pool_Liver_tissue.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0923_spike_in__05_from_pool_Liver_label_Liver_replicate_1.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0923_spike_in__05_from_pool_Liver_label_Liver_replicate_1.tumor.bam,0.1327
K0923_spike_in__005_from_ZMH049S_label_Liver_replicate_1,K0923,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/K0923.deduplicated.bam,Liver,cfDNA,5.0,1,ZMH049S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/15-ZMH049SME131W_M563-M763.deduplicated.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0923_spike_in__005_from_ZMH049S_label_Liver_replicate_1.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0923_spike_in__005_from_ZMH049S_label_Liver_replicate_1.tumor.bam,0.03769
K0923_spike_in__0005_from_ZMH061S_label_Liver_replicate_1,K0923,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/K0923.deduplicated.bam,Liver,cfDNA,0.5,1,ZMH061S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZMH061S.deduplicated.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0923_spike_in__0005_from_ZMH061S_label_Liver_replicate_1.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0923_spike_in__0005_from_ZMH061S_label_Liver_replicate_1.tumor.bam,0.03094
K0825_spike_in__001_from_ZMG069SR1_label_Gastric_replicate_1,K0825,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/K0825.deduplicated.bam,Gastric,cfDNA,1.0,1,ZMG069SR1,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/1-ZMG069SR1ME131W_M504-M704.deduplicated.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0825_spike_in__001_from_ZMG069SR1_label_Gastric_replicate_1.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0825_spike_in__001_from_ZMG069SR1_label_Gastric_replicate_1.tumor.bam,0.0385
K0825_spike_in__01_from_ZMG066S_label_Gastric_replicate_2,K0825,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/K0825.deduplicated.bam,Gastric,cfDNA,10.0,2,ZMG066S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/12-ZMG066SME131W_M560-M760.deduplicated.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0825_spike_in__01_from_ZMG066S_label_Gastric_replicate_2.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0825_spike_in__01_from_ZMG066S_label_Gastric_replicate_2.tumor.bam,0.04287
K0825_spike_in__01_from_pool_Gastric_label_Gastric_replicate_2,K0825,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/K0825.deduplicated.bam,Gastric,cfDNA,10.0,2,pool_Gastric,/mnt/archiving/DATA_HIEUNHO/tumor_atlas_official/pool_Gastric_tissue.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0825_spike_in__01_from_pool_Gastric_label_Gastric_replicate_2.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0825_spike_in__01_from_pool_Gastric_label_Gastric_replicate_2.tumor.bam,0.04068
K0825_spike_in__05_from_pool_Gastric_label_Gastric_replicate_2,K0825,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/K0825.deduplicated.bam,Gastric,cfDNA,50.0,2,pool_Gastric,/mnt/archiving/DATA_HIEUNHO/tumor_atlas_official/pool_Gastric_tissue.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0825_spike_in__05_from_pool_Gastric_label_Gastric_replicate_2.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0825_spike_in__05_from_pool_Gastric_label_Gastric_replicate_2.tumor.bam,0.05737
