SampleID,Raw_SampleID,Raw_bam,Spike_in_label,Sample_type,Spike_in_ratio,Replicate,Spike_in_name,Spike_in_resource,Bam_file,Bam_file_tumor,ichorCNA
K1052_spike_in__001_from_ZMH049S_label_Liver_replicate_0,K1052,/mnt/BACKUP_NAS05/ECDTM_repository/align/32-K1052CT99T_M555-M755.deduplicated.bam,Liver,cfDNA,1.0,0,ZMH049S,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZMH049S/ZMH049S/ZMH049S.changed_chr_format_only450TMDregion_sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K1052_spike_in__001_from_ZMH049S_label_Liver_replicate_0.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K1052_spike_in__001_from_ZMH049S_label_Liver_replicate_0.tumor.bam,0.03472
K1455_spike_in__001_from_ZMH059S_label_Liver_replicate_2,K1455,/mnt/BACKUP_NAS05/ECDTM_repo/R2157/align/24-K1455CT155T_M567-M767.deduplicated.bam,Liver,cfDNA,1.0,2,ZMH059S,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZMH059S/ZMH059S/ZMH059S.changed_chr_format_only450TMDregion_sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K1455_spike_in__001_from_ZMH059S_label_Liver_replicate_2.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K1455_spike_in__001_from_ZMH059S_label_Liver_replicate_2.tumor.bam,0.04487
KZAI98_spike_in__001_from_pool_Liver_label_Liver_replicate_2,KZAI98,/mnt/BACKUP_NAS05/ECDTM_repo/R2488/align/5-KZAI98T_M551-M751.deduplicated.bam,Liver,cfDNA,1.0,2,pool_Liver,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/pool_Liver.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KZAI98_spike_in__001_from_pool_Liver_label_Liver_replicate_2.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KZAI98_spike_in__001_from_pool_Liver_label_Liver_replicate_2.tumor.bam,0.04796
KAAF19_spike_in__001_from_pool_Liver_label_Liver_replicate_1,KAAF19,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/bamTMD_metadata_ECD/bam/KAAF19.deduplicated.bam,Liver,cfDNA,1.0,1,pool_Liver,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/pool_Liver.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAF19_spike_in__001_from_pool_Liver_label_Liver_replicate_1.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAF19_spike_in__001_from_pool_Liver_label_Liver_replicate_1.tumor.bam,0.04332
K2AB71_spike_in__001_from_ZMH049S_label_Liver_replicate_0,K2AB71,/mnt/BACKUP_NAS05/ECDTM_repo/R3655/align/28-K2AB71T_M545-M745.deduplicated.bam,Liver,cfDNA,1.0,0,ZMH049S,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZMH049S/ZMH049S/ZMH049S.changed_chr_format_only450TMDregion_sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K2AB71_spike_in__001_from_ZMH049S_label_Liver_replicate_0.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K2AB71_spike_in__001_from_ZMH049S_label_Liver_replicate_0.tumor.bam,0.09488
KAAF19_spike_in__001_from_pool_Liver_label_Liver_replicate_2,KAAF19,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/bamTMD_metadata_ECD/bam/KAAF19.deduplicated.bam,Liver,cfDNA,1.0,2,pool_Liver,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/pool_Liver.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAF19_spike_in__001_from_pool_Liver_label_Liver_replicate_2.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAF19_spike_in__001_from_pool_Liver_label_Liver_replicate_2.tumor.bam,0.04334
LBMB113_spike_in__001_from_ZMH057S_label_Liver_replicate_1,LBMB113,/mnt/BACKUP_NAS05/ECDTM_repository/align/15-ZLBMB113_M516-M716_R1.fastq.p1.gz_bismark_bt2_pe.deduplicated.bam,Liver,cfDNA,1.0,1,ZMH057S,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZMH057S/ZMH057S/ZMH057S.changed_chr_format_only450TMDregion_sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/LBMB113_spike_in__001_from_ZMH057S_label_Liver_replicate_1.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/LBMB113_spike_in__001_from_ZMH057S_label_Liver_replicate_1.tumor.bam,0.09451
KZAB23_spike_in__001_from_pool_Liver_label_Liver_replicate_0,KZAB23,/mnt/BACKUP_NAS05/ECDTM_repository/align/55-KZAB23T_M510-M710.deduplicated.bam,Liver,cfDNA,1.0,0,pool_Liver,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/pool_Liver.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KZAB23_spike_in__001_from_pool_Liver_label_Liver_replicate_0.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KZAB23_spike_in__001_from_pool_Liver_label_Liver_replicate_0.tumor.bam,0.1094
KACG04_spike_in__001_from_pool_Liver_label_Liver_replicate_1,KACG04,/mnt/BACKUP_NAS05/ECDTM_repo/R2914/align/85-KACG04T_M542-M742.deduplicated.bam,Liver,cfDNA,1.0,1,pool_Liver,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/pool_Liver.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KACG04_spike_in__001_from_pool_Liver_label_Liver_replicate_1.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KACG04_spike_in__001_from_pool_Liver_label_Liver_replicate_1.tumor.bam,0.08151
KAAH46_spike_in__001_from_pool_Liver_label_Liver_replicate_2,KAAH46,/mnt/BACKUP_NAS05/ECDTM_repo/R2518/align/2-KAAH46OR1T_M513-M713.deduplicated.bam,Liver,cfDNA,1.0,2,pool_Liver,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/pool_Liver.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAH46_spike_in__001_from_pool_Liver_label_Liver_replicate_2.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAH46_spike_in__001_from_pool_Liver_label_Liver_replicate_2.tumor.bam,0.05511
K0446_spike_in__001_from_ZMH061S_label_Liver_replicate_1,K0446,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/bamTMD_metadata_ECD/bam/K0446.deduplicated.bam,Liver,cfDNA,1.0,1,ZMH061S,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZMH061S/ZMH061S/ZMH061S.changed_chr_format_only450TMDregion_sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0446_spike_in__001_from_ZMH061S_label_Liver_replicate_1.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0446_spike_in__001_from_ZMH061S_label_Liver_replicate_1.tumor.bam,0.05481
K1052_spike_in__001_from_ZMH059S_label_Liver_replicate_0,K1052,/mnt/BACKUP_NAS05/ECDTM_repository/align/32-K1052CT99T_M555-M755.deduplicated.bam,Liver,cfDNA,1.0,0,ZMH059S,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZMH059S/ZMH059S/ZMH059S.changed_chr_format_only450TMDregion_sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K1052_spike_in__001_from_ZMH059S_label_Liver_replicate_0.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K1052_spike_in__001_from_ZMH059S_label_Liver_replicate_0.tumor.bam,0.0346
K0AG44_spike_in__001_from_ZMH049S_label_Liver_replicate_1,K0AG44,/mnt/BACKUP_NAS05/ECDTM_repo/R3478/align/70-K0AG44T_M583-M783.deduplicated.bam,Liver,cfDNA,1.0,1,ZMH049S,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZMH049S/ZMH049S/ZMH049S.changed_chr_format_only450TMDregion_sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AG44_spike_in__001_from_ZMH049S_label_Liver_replicate_1.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AG44_spike_in__001_from_ZMH049S_label_Liver_replicate_1.tumor.bam,0.09553
K2001_spike_in__001_from_pool_Liver_label_Liver_replicate_1,K2001,/mnt/BACKUP_NAS05/ECDTM_repository/align/8-K2001CT194T_M530-M730.deduplicated.bam,Liver,cfDNA,1.0,1,pool_Liver,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/pool_Liver.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K2001_spike_in__001_from_pool_Liver_label_Liver_replicate_1.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K2001_spike_in__001_from_pool_Liver_label_Liver_replicate_1.tumor.bam,0.05173
K1046_spike_in__001_from_ZMH061S_label_Liver_replicate_0,K1046,/mnt/BACKUP_NAS05/ECDTM_repository/align/28-K1046CT99T_M549-M749.deduplicated.bam,Liver,cfDNA,1.0,0,ZMH061S,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZMH061S/ZMH061S/ZMH061S.changed_chr_format_only450TMDregion_sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K1046_spike_in__001_from_ZMH061S_label_Liver_replicate_0.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K1046_spike_in__001_from_ZMH061S_label_Liver_replicate_0.tumor.bam,0.05085
KABC54_spike_in__001_from_ZMH059S_label_Liver_replicate_1,KABC54,/mnt/BACKUP_NAS05/ECDTM_repo/R2583/align/45-KABC54T_M586-M786.deduplicated.bam,Liver,cfDNA,1.0,1,ZMH059S,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZMH059S/ZMH059S/ZMH059S.changed_chr_format_only450TMDregion_sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KABC54_spike_in__001_from_ZMH059S_label_Liver_replicate_1.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KABC54_spike_in__001_from_ZMH059S_label_Liver_replicate_1.tumor.bam,0.1052
KHAB37_spike_in__001_from_ZMH061S_label_Liver_replicate_0,KHAB37,/mnt/BACKUP_NAS05/ECDTM_repo/R2530/align/8-KHAB37T_M559-M759.deduplicated.bam,Liver,cfDNA,1.0,0,ZMH061S,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZMH061S/ZMH061S/ZMH061S.changed_chr_format_only450TMDregion_sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KHAB37_spike_in__001_from_ZMH061S_label_Liver_replicate_0.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KHAB37_spike_in__001_from_ZMH061S_label_Liver_replicate_0.tumor.bam,0.106
K0AP80_spike_in__001_from_ZMH061S_label_Liver_replicate_2,K0AP80,/mnt/BACKUP_NAS05/ECDTM_repo/R3849/align/88-K0AP80T_M522-M722.deduplicated.bam,Liver,cfDNA,1.0,2,ZMH061S,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZMH061S/ZMH061S/ZMH061S.changed_chr_format_only450TMDregion_sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AP80_spike_in__001_from_ZMH061S_label_Liver_replicate_2.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AP80_spike_in__001_from_ZMH061S_label_Liver_replicate_2.tumor.bam,0.07176
KZAI98_spike_in__001_from_ZMH059S_label_Liver_replicate_0,KZAI98,/mnt/BACKUP_NAS05/ECDTM_repo/R2488/align/5-KZAI98T_M551-M751.deduplicated.bam,Liver,cfDNA,1.0,0,ZMH059S,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZMH059S/ZMH059S/ZMH059S.changed_chr_format_only450TMDregion_sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KZAI98_spike_in__001_from_ZMH059S_label_Liver_replicate_0.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KZAI98_spike_in__001_from_ZMH059S_label_Liver_replicate_0.tumor.bam,0.04797
LBMB113_spike_in__001_from_ZMH061S_label_Liver_replicate_2,LBMB113,/mnt/BACKUP_NAS05/ECDTM_repository/align/15-ZLBMB113_M516-M716_R1.fastq.p1.gz_bismark_bt2_pe.deduplicated.bam,Liver,cfDNA,1.0,2,ZMH061S,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZMH061S/ZMH061S/ZMH061S.changed_chr_format_only450TMDregion_sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/LBMB113_spike_in__001_from_ZMH061S_label_Liver_replicate_2.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/LBMB113_spike_in__001_from_ZMH061S_label_Liver_replicate_2.tumor.bam,0.09524
K0AAAK35_spike_in__001_from_ZMH049S_label_Liver_replicate_1,K0AAAK35,/mnt/BACKUP_NAS05/ECDTM_repo/R4775/align/90-K0AAAK35T_M580-M780.deduplicated.bam,Liver,cfDNA,1.0,1,ZMH049S,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZMH049S/ZMH049S/ZMH049S.changed_chr_format_only450TMDregion_sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AAAK35_spike_in__001_from_ZMH049S_label_Liver_replicate_1.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AAAK35_spike_in__001_from_ZMH049S_label_Liver_replicate_1.tumor.bam,0.08812
K0AAAK35_spike_in__001_from_ZMH059S_label_Liver_replicate_2,K0AAAK35,/mnt/BACKUP_NAS05/ECDTM_repo/R4775/align/90-K0AAAK35T_M580-M780.deduplicated.bam,Liver,cfDNA,1.0,2,ZMH059S,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZMH059S/ZMH059S/ZMH059S.changed_chr_format_only450TMDregion_sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AAAK35_spike_in__001_from_ZMH059S_label_Liver_replicate_2.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AAAK35_spike_in__001_from_ZMH059S_label_Liver_replicate_2.tumor.bam,0.08835
K4AA46_spike_in__001_from_ZMH059S_label_Liver_replicate_2,K4AA46,/mnt/BACKUP_NAS05/ECDTM_repo/R3831/align/76-K4AA46T_M517-M717.deduplicated.bam,Liver,cfDNA,1.0,2,ZMH059S,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZMH059S/ZMH059S/ZMH059S.changed_chr_format_only450TMDregion_sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K4AA46_spike_in__001_from_ZMH059S_label_Liver_replicate_2.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K4AA46_spike_in__001_from_ZMH059S_label_Liver_replicate_2.tumor.bam,0.1288
KZAB60_spike_in__001_from_ZMH057S_label_Liver_replicate_2,KZAB60,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/bamTMD_metadata_ECD/bam/KZAB60.deduplicated.bam,Liver,cfDNA,1.0,2,ZMH057S,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZMH057S/ZMH057S/ZMH057S.changed_chr_format_only450TMDregion_sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KZAB60_spike_in__001_from_ZMH057S_label_Liver_replicate_2.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KZAB60_spike_in__001_from_ZMH057S_label_Liver_replicate_2.tumor.bam,0.1458
K0AP80_spike_in__001_from_pool_Liver_label_Liver_replicate_1,K0AP80,/mnt/BACKUP_NAS05/ECDTM_repo/R3849/align/88-K0AP80T_M522-M722.deduplicated.bam,Liver,cfDNA,1.0,1,pool_Liver,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/pool_Liver.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AP80_spike_in__001_from_pool_Liver_label_Liver_replicate_1.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AP80_spike_in__001_from_pool_Liver_label_Liver_replicate_1.tumor.bam,0.06712
K0BAAA40_spike_in__001_from_pool_Liver_label_Liver_replicate_1,K0BAAA40,/mnt/BACKUP_NAS05/ECDTM_repo/R4300/align/13-K0BAAA40T_M545-M745.deduplicated.bam,Liver,cfDNA,1.0,1,pool_Liver,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/pool_Liver.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0BAAA40_spike_in__001_from_pool_Liver_label_Liver_replicate_1.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0BAAA40_spike_in__001_from_pool_Liver_label_Liver_replicate_1.tumor.bam,0.07788
KAAA64_spike_in__001_from_pool_Liver_label_Liver_replicate_2,KAAA64,/mnt/BACKUP_NAS05/ECDTM_repository/align/16-KAAA64T_M516-M716.deduplicated.bam,Liver,cfDNA,1.0,2,pool_Liver,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/pool_Liver.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__001_from_pool_Liver_label_Liver_replicate_2.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__001_from_pool_Liver_label_Liver_replicate_2.tumor.bam,0.03924
KABX53_spike_in__001_from_ZMH059S_label_Liver_replicate_1,KABX53,/mnt/BACKUP_NAS05/ECDTM_repo/R2840/align/81-KABX53T_S6556-S6756.deduplicated.bam,Liver,cfDNA,1.0,1,ZMH059S,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZMH059S/ZMH059S/ZMH059S.changed_chr_format_only450TMDregion_sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KABX53_spike_in__001_from_ZMH059S_label_Liver_replicate_1.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KABX53_spike_in__001_from_ZMH059S_label_Liver_replicate_1.tumor.bam,0.172
K0AAAG04_spike_in__001_from_ZMH049S_label_Liver_replicate_1,K0AAAG04,/mnt/BACKUP_NAS05/ECDTM_repo/R4438/align/34-K0AAAG04T_M587-M787.deduplicated.bam,Liver,cfDNA,1.0,1,ZMH049S,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZMH049S/ZMH049S/ZMH049S.changed_chr_format_only450TMDregion_sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AAAG04_spike_in__001_from_ZMH049S_label_Liver_replicate_1.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AAAG04_spike_in__001_from_ZMH049S_label_Liver_replicate_1.tumor.bam,0.05635
K4AF83_spike_in__001_from_ZMH059S_label_Liver_replicate_0,K4AF83,/mnt/BACKUP_NAS05/ECDTM_repo/R4004/align/43-K4AF83T_M534-M734.deduplicated.bam,Liver,cfDNA,1.0,0,ZMH059S,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZMH059S/ZMH059S/ZMH059S.changed_chr_format_only450TMDregion_sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K4AF83_spike_in__001_from_ZMH059S_label_Liver_replicate_0.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K4AF83_spike_in__001_from_ZMH059S_label_Liver_replicate_0.tumor.bam,0.124
K2001_spike_in__001_from_ZMH061S_label_Liver_replicate_1,K2001,/mnt/BACKUP_NAS05/ECDTM_repository/align/8-K2001CT194T_M530-M730.deduplicated.bam,Liver,cfDNA,1.0,1,ZMH061S,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZMH061S/ZMH061S/ZMH061S.changed_chr_format_only450TMDregion_sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K2001_spike_in__001_from_ZMH061S_label_Liver_replicate_1.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K2001_spike_in__001_from_ZMH061S_label_Liver_replicate_1.tumor.bam,0.05128
